substrate,FishID,pop,sex,habitat_temp,pair,state,subgroup,latitude,accl_order,Date,accl_temp,length,mass,heart_mass,MR_pmol_s,phenotype
Glucose,G1G3P5,DIME,M,16.92318,PENME-DIME,ME,N,44.165011,28 to 12,8/6/19,12,71,7.7,0.012,60.55050714,CaM
Glucose,O3P4G6,PEAME,M,15.63283,OCME-PEAME,ME,N,44.29059,28 to 12,8/6/19,12,66,6.7,0.008,33.77440799,CaM
Glucose,O2R3G5,OCME,M,18.06903,OCME-PEAME,ME,N,44.421147,28 to 12,8/6/19,12,68,7.2,0.01,38.66502838,CaM
Glucose,R2P3G5,RVMA,M,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,8/6/19,12,74,9.8,0.013,28.21883406,CaM
Glucose,R2P4R6,OCME,M,18.06903,OCME-PEAME,ME,N,44.421147,28 to 12,8/6/19,12,64,5.6,0.007,23.91733667,CaM
Glucose,O4O5O6,RVMA,F,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,8/6/19,12,77,9.4,0.015,39.79132139,CaM
Glucose,G1G2R6,PEAME,M,15.63283,OCME-PEAME,ME,N,44.29059,28 to 12,8/7/19,12,72,9.7,0.011,29.57631414,CaM
Glucose,P2R5O6,PEAME,F,15.63283,OCME-PEAME,ME,N,44.29059,28 to 12,8/7/19,12,75,9.6,0.018,52.4299549,CaM
Glucose,P2G3G4,OCME,M,18.06903,OCME-PEAME,ME,N,44.421147,28 to 12,8/7/19,12,64,6.3,0.007,26.77053748,CaM
Glucose,G1P3O6,PEAME,M,15.63283,OCME-PEAME,ME,N,44.29059,28 to 12,8/7/19,12,72,8.6,0.01,31.07774284,CaM
Glucose,P2P3G4,OCME,M,18.06903,OCME-PEAME,ME,N,44.421147,28 to 12,8/7/19,12,64,6.5,0.013,30.3005949,CaM
Glucose,G1O4R6,PENME,F,21.35523,PENME-DIME,ME,N,44.4663861,28 to 12,8/7/19,12,78,11.2,0.019,39.8676325,CaM
Glucose,O1R2P6,RVMA,M,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,8/7/19,12,79,13.1,0.023,61.87901389,CaM
Glucose,O3G5G6,DIME,F,16.92318,PENME-DIME,ME,N,44.165011,28 to 12,8/7/19,12,69,7.2,0.012,20.23863222,CaM
Glucose,G2R3P6,DIME,M,16.92318,PENME-DIME,ME,N,44.165011,28 to 12,8/7/19,12,69,6.9,0.007,14.23655191,CaM
Glucose,G3O4R5,PENME,M,21.35523,PENME-DIME,ME,N,44.4663861,28 to 12,8/7/19,12,79,11.5,0.017,49.76995853,CaM
Glucose,O1G2G6,PEAME,M,15.63283,OCME-PEAME,ME,N,44.29059,28 to 12,8/7/19,12,64,6.6,0.007,30.53422785,CaM
Glucose,P3G5O6,PENME,F,21.35523,PENME-DIME,ME,N,44.4663861,28 to 12,8/7/19,12,69,7.7,0.017,31.36471421,CaM
Glucose,R3R5O6,PENME,F,21.35523,PENME-DIME,ME,N,44.4663861,28 to 12,8/7/19,12,80,11.9,0.02,37.5617468,CaM
Glucose,G1G3O6,RVMA,M,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,8/7/19,12,73,10.2,0.014,32.31274194,CaM
Glucose,G3R4O5,DIME,M,16.92318,PENME-DIME,ME,N,44.165011,28 to 12,8/7/19,12,81,11.5,0.02,44.94308615,CaM
Glucose,O3G5P6,EHMA,M,19.31422,RVMA-EHMA,MA,N,41.82633,28 to 12,8/7/19,12,71,8.2,0.009,30.85611922,CaM
Glucose,O1O3O6,PENME,M,21.35523,PENME-DIME,ME,N,44.4663861,28 to 12,8/7/19,12,79,11.5,0.014,40.63009972,CaM
Glucose,G1G2G6,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,67,9.3,0.009,26.31644339,CaM
FA,G1G2G6,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,67,9.3,0.009,33.96387695,CaM
LKA,G1G2G6,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,67,9.3,0.009,19.3604049,CaM
INH,G1G2G6,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,67,9.3,0.009,NA,CaM
Glucose,G1O2R4,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,78,14.5,0.023,52.64704229,CaM
FA,G1O2R4,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,78,14.5,0.023,19.5711885,CaM
INH,G1O2R4,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,78,14.5,0.023,31.59565901,CaM
LKA,G1O2R4,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,78,14.5,0.023,39.06056545,CaM
Glucose,G1O3R6,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,74,13.1,0.009,56.51355788,CaM
FA,G1O3R6,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,74,13.1,0.009,40.76990252,CaM
INH,G1O3R6,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,74,13.1,0.009,24.38293768,CaM
LKA,G1O3R6,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,74,13.1,0.009,30.88321791,CaM
Glucose,G1O5P6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,84,16.3,0.017,56.95904086,CaM
FA,G1O5P6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,84,16.3,0.017,37.12319878,CaM
INH,G1O5P6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,84,16.3,0.017,19.79227346,CaM
LKA,G1O5P6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,84,16.3,0.017,37.44512833,CaM
Glucose,G1P3P5,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,80,19.9,0.026,80.61011742,CaM
FA,G1P3P5,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,80,19.9,0.026,43.9238756,CaM
INH,G1P3P5,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,80,19.9,0.026,43.5447507,CaM
LKA,G1P3P5,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,80,19.9,0.026,38.75840208,CaM
Glucose,G1R2P5,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,71,8,0.007,41.97886674,CaM
FA,G1R2P5,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,71,8,0.007,34.09264669,CaM
INH,G1R2P5,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,71,8,0.007,12.4385951,CaM
LKA,G1R2P5,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,71,8,0.007,19.66127361,CaM
Glucose,G1R2R6,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,75,9.2,0.011,44.14254648,CaM
FA,G1R2R6,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,75,9.2,0.011,35.65513314,CaM
INH,G1R2R6,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,75,9.2,0.011,20.4485671,CaM
LKA,G1R2R6,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,75,9.2,0.011,22.61562594,CaM
Glucose,G1R3G5,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,77,11.1,0.01,48.82042132,CaM
FA,G1R3G5,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,77,11.1,0.01,33.04426655,CaM
INH,G1R3G5,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,77,11.1,0.01,15.29595671,CaM
LKA,G1R3G5,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,77,11.1,0.01,32.44936637,CaM
Glucose,G1R4O6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,75,13.4,NA,112.5504194,CaM
FA,G1R4O6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,75,13.4,NA,26.86914761,CaM
INH,G1R4O6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,75,13.4,NA,30.33147412,CaM
LKA,G1R4O6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,75,13.4,NA,39.19117617,CaM
Glucose,G1R4P6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,76,12,0.011,46.78227274,CaM
FA,G1R4P6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,76,12,0.011,31.8823504,CaM
INH,G1R4P6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,76,12,0.011,19.32346534,CaM
LKA,G1R4P6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,76,12,0.011,34.16070316,CaM
Glucose,G2G3O4,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,91,17.5,0.025,4.606692144,CaM
FA,G2G3O4,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,91,17.5,0.025,61.03539264,CaM
INH,G2G3O4,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,91,17.5,0.025,26.9123655,CaM
LKA,G2G3O4,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,91,17.5,0.025,30.95453758,CaM
Glucose,G2G3O5,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,70,10.3,0.009,42.11232579,CaM
FA,G2G3O5,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,70,10.3,0.009,23.01519739,CaM
INH,G2G3O5,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,70,10.3,0.009,36.12674193,CaM
LKA,G2G3O5,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,70,10.3,0.009,27.69671893,CaM
Glucose,G2G3R5,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,76,12,0.007,32.23384529,CaM
FA,G2G3R5,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,76,12,0.007,21.08191473,CaM
INH,G2G3R5,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,76,12,0.007,7.834364822,CaM
LKA,G2G3R5,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,76,12,0.007,22.6334337,CaM
Glucose,G2G4R5,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,83,19.7,0.021,55.11068225,CaM
FA,G2G4R5,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,83,19.7,0.021,65.05816255,CaM
INH,G2G4R5,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,83,19.7,0.021,49.34245087,CaM
LKA,G2G4R5,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,83,19.7,0.021,39.99301589,CaM
Glucose,G2O3O4,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,66,7.5,0.012,33.67424857,CaM
FA,G2O3O4,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,66,7.5,0.012,56.03719877,CaM
INH,G2O3O4,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,66,7.5,0.012,24.4934672,CaM
LKA,G2O3O4,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,66,7.5,0.012,23.45836108,CaM
Glucose,G2O3P5,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,80,12.5,0.014,31.58232636,CaM
FA,G2O3P5,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,80,12.5,0.014,57.62368696,CaM
INH,G2O3P5,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,80,12.5,0.014,25.0959577,CaM
LKA,G2O3P5,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,80,12.5,0.014,29.93386529,CaM
Glucose,G2O3R5,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,76,11.3,0.01,44.44686338,CaM
FA,G2O3R5,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,76,11.3,0.01,26.92757691,CaM
INH,G2O3R5,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,76,11.3,0.01,14.41492402,CaM
LKA,G2O3R5,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,76,11.3,0.01,20.38017308,CaM
Glucose,G2P3O6,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,74,10.3,0.01,33.47203344,CaM
FA,G2P3O6,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,74,10.3,0.01,13.75888003,CaM
INH,G2P3O6,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,74,10.3,0.01,20.70727897,CaM
LKA,G2P3O6,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,74,10.3,0.01,23.03942323,CaM
Glucose,G2P3P4P6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,83,19.9,0.019,51.98760999,CaM
FA,G2P3P4P6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,83,19.9,0.019,103.5024348,CaM
INH,G2P3P4P6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,83,19.9,0.019,13.59244284,CaM
LKA,G2P3P4P6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,83,19.9,0.019,30.08683754,CaM
Glucose,G2P3R6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,80,14.4,0.015,45.17569267,CaM
INH,G2P3R6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,80,14.4,0.015,22.75195844,CaM
LKA,G2P3R6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,80,14.4,0.015,10.85929733,CaM
FA,G2P3R6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,80,14.4,0.015,NA,CaM
Glucose,G2P4G5,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,85,15.1,0.014,61.53887724,CaM
FA,G2P4G5,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,85,15.1,0.014,42.56742616,CaM
INH,G2P4G5,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,85,15.1,0.014,25.24571469,CaM
LKA,G2P4G5,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/26/19,28,85,15.1,0.014,40.48079483,CaM
Glucose,G2P4R6,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/24/19,12,74,9.7,0.011,35.79672475,CaM
FA,G2P4R6,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/24/19,12,74,9.7,0.011,11.00120395,CaM
INH,G2P4R6,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/24/19,12,74,9.7,0.011,27.03433497,CaM
LKA,G2P4R6,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/24/19,12,74,9.7,0.011,21.6107569,CaM
Glucose,G2R4P5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,67,8.8,0.012,34.03409741,CaM
FA,G2R4P5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,67,8.8,0.012,12.86026963,CaM
INH,G2R4P5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,67,8.8,0.012,8.833151731,CaM
LKA,G2R4P5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,67,8.8,0.012,22.8099716,CaM
Glucose,G2R4P6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,85,17.5,0.031,49.97380441,CaM
FA,G2R4P6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,85,17.5,0.031,27.81507513,CaM
INH,G2R4P6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,85,17.5,0.031,35.43498222,CaM
LKA,G2R4P6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,85,17.5,0.031,43.63829538,CaM
Glucose,G3G4R5,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,58,4.6,0.007,18.23681366,CaM
FA,G3G4R5,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,58,4.6,0.007,36.48945859,CaM
INH,G3G4R5,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,58,4.6,0.007,15.797371,CaM
LKA,G3G4R5,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/25/19,12,58,4.6,0.007,17.13275513,CaM
Glucose,G3O4G6,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,64,7.6,0.011,24.53293826,CaM
FA,G3O4G6,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,64,7.6,0.011,40.01276452,CaM
INH,G3O4G6,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,64,7.6,0.011,16.78953616,CaM
LKA,G3O4G6,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,64,7.6,0.011,13.99019863,CaM
Glucose,G3P4O5,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/24/19,12,93,18.4,0.025,59.95550335,CaM
FA,G3P4O5,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/24/19,12,93,18.4,0.025,57.14045469,CaM
INH,G3P4O5,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/24/19,12,93,18.4,0.025,36.58846118,CaM
LKA,G3P4O5,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/24/19,12,93,18.4,0.025,32.22987967,CaM
Glucose,G4G5R6,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,81,13.2,0.011,41.16192716,CaM
FA,G4G5R6,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,81,13.2,0.011,34.20187529,CaM
INH,G4G5R6,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,81,13.2,0.011,9.555873606,CaM
LKA,G4G5R6,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,81,13.2,0.011,26.55621318,CaM
Glucose,G4R5R6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,77,13.2,0.011,35.79116807,CaM
INH,G4R5R6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,77,13.2,0.011,20.47694576,CaM
LKA,G4R5R6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,77,13.2,0.011,28.73692366,CaM
FA,G4R5R6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,77,13.2,0.011,NA,CaM
Glucose,O1G2G5,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,66,7.9,0.01,35.09606679,CaM
FA,O1G2G5,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,66,7.9,0.01,13.54928292,CaM
INH,O1G2G5,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,66,7.9,0.01,14.30799669,CaM
LKA,O1G2G5,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,66,7.9,0.01,20.31850748,CaM
Glucose,O1G2O6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,68,9.5,0.057,89.06390106,CaM
FA,O1G2O6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,68,9.5,0.057,49.08410592,CaM
INH,O1G2O6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,68,9.5,0.057,26.77047331,CaM
LKA,O1G2O6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,68,9.5,0.057,62.87840514,CaM
Glucose,O1G2P3,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,70,10.5,0.012,48.7736061,CaM
FA,O1G2P3,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,70,10.5,0.012,48.08069465,CaM
INH,O1G2P3,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,70,10.5,0.012,25.79284032,CaM
LKA,O1G2P3,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,70,10.5,0.012,29.18540881,CaM
Glucose,O1G2R5,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,81,14.9,0.016,53.26638074,CaM
FA,O1G2R5,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,81,14.9,0.016,57.69950772,CaM
INH,O1G2R5,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,81,14.9,0.016,33.29290991,CaM
LKA,O1G2R5,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,81,14.9,0.016,31.93568117,CaM
Glucose,O1G3G4,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,81,14.6,0.013,32.25592867,CaM
FA,O1G3G4,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,81,14.6,0.013,50.943343,CaM
INH,O1G3G4,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,81,14.6,0.013,19.55306848,CaM
LKA,O1G3G4,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,81,14.6,0.013,27.29371432,CaM
Glucose,O1G3P6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/28/19,28,75,12.6,0.013,44.5908687,CaM
FA,O1G3P6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/28/19,28,75,12.6,0.013,46.08402918,CaM
INH,O1G3P6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/28/19,28,75,12.6,0.013,29.74082093,CaM
LKA,O1G3P6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/28/19,28,75,12.6,0.013,37.42671858,CaM
Glucose,O1O2R5,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,77,11.1,0.014,46.26439482,CaM
FA,O1O2R5,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,77,11.1,0.014,29.91230365,CaM
INH,O1O2R5,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,77,11.1,0.014,8.236858092,CaM
LKA,O1O2R5,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/26/19,28,77,11.1,0.014,28.017668,CaM
Glucose,O1O3R4,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/27/19,28,70,9.1,0.01,66.77188322,CaM
FA,O1O3R4,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/27/19,28,70,9.1,0.01,22.35796047,CaM
INH,O1O3R4,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/27/19,28,70,9.1,0.01,6.625123539,CaM
LKA,O1O3R4,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/27/19,28,70,9.1,0.01,16.71046926,CaM
Glucose,O1P2O4,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,69,8,0.01,34.73707085,CaM
FA,O1P2O4,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,69,8,0.01,17.69305632,CaM
INH,O1P2O4,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,69,8,0.01,27.80984144,CaM
LKA,O1P2O4,NOC,M,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,69,8,0.01,23.11156731,CaM
Glucose,O1P2R4,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,63,6.8,NA,30.20125251,CaM
FA,O1P2R4,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,63,6.8,NA,9.568071329,CaM
INH,O1P2R4,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,63,6.8,NA,1.187153865,CaM
LKA,O1P2R4,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,63,6.8,NA,20.19034688,CaM
Glucose,O1P5R6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,86,16.5,0.02,41.58544725,CaM
FA,O1P5R6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,86,16.5,0.02,22.15154849,CaM
INH,O1P5R6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,86,16.5,0.02,31.99226205,CaM
LKA,O1P5R6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,86,16.5,0.02,30.75703541,CaM
Glucose,O1R2G5,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,71,9.5,0.011,34.08229259,CaM
FA,O1R2G5,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,71,9.5,0.011,26.45321486,CaM
INH,O1R2G5,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,71,9.5,0.011,9.752747071,CaM
LKA,O1R2G5,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,71,9.5,0.011,23.83114105,CaM
Glucose,O1R2G6,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,72,10.8,0.012,41.18437619,CaM
FA,O1R2G6,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,72,10.8,0.012,16.71932677,CaM
INH,O1R2G6,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,72,10.8,0.012,18.27042743,CaM
LKA,O1R2G6,OCE,F,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,72,10.8,0.012,26.88345476,CaM
Glucose,O1R2O4,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/27/19,28,82,13.5,0.013,22.76193825,CaM
FA,O1R2O4,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/27/19,28,82,13.5,0.013,32.29614255,CaM
INH,O1R2O4,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/27/19,28,82,13.5,0.013,22.14216128,CaM
LKA,O1R2O4,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/27/19,28,82,13.5,0.013,34.33781744,CaM
Glucose,O1R4G5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,71,10.4,0.016,49.4199796,CaM
FA,O1R4G5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,71,10.4,0.016,21.61569382,CaM
INH,O1R4G5,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/7/19,12,71,10.4,0.016,29.34295244,CaM
