substrate,FishID,pop,sex,Date,Temp,length,mass,heart_mass,MR_pmol_s,phenotype,aug2018_temp,tenyr_mean_temp,pair,state,mt_haplotype,temp_var,latitude,accl_order
Glucose,O1O2P6,PEAME,M,7/24/19,28,61,5.1,0.003,29.08425885,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,12 to 28
Glucose,O2G3G4,EHMA,F,7/24/19,28,75,10.5,0.008,39.67587733,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,12 to 28
Glucose,G1P4O5,PENME,M,7/24/19,28,67,7.1,0.007,33.04154866,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,12 to 28
Glucose,O1R3G4,EHMA,M,7/24/19,28,71,9.4,0.014,33.31433639,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,12 to 28
Glucose,O2G5O6,PEAME,F,7/24/19,28,69,7.8,0.008,31.09387173,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,12 to 28
Glucose,O4R5O6,DIME,F,7/25/19,28,87,15.3,0.016,47.47278307,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,12 to 28
Glucose,O4G5P6,EHMA,M,7/25/19,28,80,12.1,0.014,49.8449618,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,12 to 28
Glucose,O1O2O3,OCME,M,7/25/19,28,70,7.6,0.009,37.74504065,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,12 to 28
Glucose,G3O4G5,PENME,F,7/25/19,28,74,10.7,0.012,50.40444513,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,12 to 28
Glucose,P2G3P4,OCME,F,7/25/19,28,66,7.1,0.003,46.72260043,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,12 to 28
Glucose,P2R3G5,EHMA,M,7/25/19,28,73,10.2,0.013,55.20236524,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,12 to 28
Glucose,G1P4G6,PEAME,M,7/25/19,28,68,6.5,0.007,35.82182481,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,12 to 28
Glucose,P1G2O4,OCME,M,7/25/19,28,71,8.7,0.012,43.53803118,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,12 to 28
Glucose,G2R4R5,DIME,F,7/25/19,28,68,5.6,0.007,25.26927983,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,12 to 28
Glucose,R1O4R5,RVMA,F,7/25/19,28,78,12.5,0.014,49.7678954,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,12 to 28
Glucose,P3P4R5,DIME,M,7/25/19,28,84,14.1,0.016,65.92879069,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,12 to 28
Glucose,P1G2G5,PENME,F,7/25/19,28,66,8.2,0.011,30.81090894,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,12 to 28
Glucose,G1G3O5,PEAME,M,7/25/19,28,66,6.8,0.006,29.48086692,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,12 to 28
Glucose,R2R3G6,OCME,M,7/25/19,28,60,4.9,0.007,30.95630829,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,12 to 28
Glucose,P1R3G4,DIME,M,7/25/19,28,71,7.8,0.007,11.23962967,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,12 to 28
Glucose,R1O4G6,EHMA,F,7/25/19,28,72,9.1,0.007,38.11656592,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,12 to 28
Glucose,R2R4P6,OCME,M,7/25/19,28,61,5.3,0.003,18.9389768,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,12 to 28
Glucose,P1O3P4,EHMA,M,7/26/19,28,84,15.2,0.015,45.15723263,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,12 to 28
Glucose,G2O3G5,PEAME,M,7/26/19,28,72,8.3,0.009,44.51786684,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,12 to 28
Glucose,G1O4G5,DIME,M,7/26/19,28,76,11.5,0.008,45.94681124,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,12 to 28
Glucose,O2G3O5,RVMA,M,7/26/19,28,82,14,0.019,55.43978247,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,12 to 28
Glucose,P2R3O5,RVMA,M,7/26/19,28,72,7.9,0.01,43.60753491,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,12 to 28
Glucose,R4R5P6,PEAME,F,7/26/19,28,73,10.1,0.007,47.56817896,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,12 to 28
Glucose,R1O2G6,OCME,M,7/26/19,28,66,6.5,0.008,45.72714812,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,12 to 28
Glucose,G2R4O6,OCME,M,7/26/19,28,64,6.2,0.008,46.28869245,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,12 to 28
Glucose,P1O5R6,PENME,F,7/26/19,28,69,7.6,0.009,27.26482155,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,12 to 28
Glucose,G3P4P5,PEAME,F,7/26/19,28,85,13.4,0.017,55.51338667,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,12 to 28
Glucose,G3O5P6,EHMA,F,7/26/19,28,75,11.7,0.016,47.08913154,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,12 to 28
Glucose,R3G5G6,DIME,M,7/26/19,28,66,6,0.004,29.38230258,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,12 to 28
Glucose,G3R4O6,PENME,M,7/26/19,28,75,9.8,0.012,38.17687864,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,12 to 28
Glucose,G3P4O6,DIME,M,7/26/19,28,70,7.4,0.004,27.0697398,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,12 to 28
Glucose,P1P4P6,OCME,M,7/26/19,28,73,8.8,0.007,33.90060307,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,12 to 28
Glucose,G1R4R6,PENME,F,7/26/19,28,72,10.8,0.011,35.20392727,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,12 to 28
Glucose,P1G2R4,OCME,M,7/26/19,28,55,3.7,0.002,13.11321242,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,12 to 28
Glucose,R2G3G5,PENME,F,7/29/19,28,84,15.1,0.012,32.13563492,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,12 to 28
Glucose,R2O4G6,RVMA,M,7/29/19,28,71,8.8,0.0014,37.39737935,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,12 to 28
Glucose,P1G2P5,DIME,F,7/29/19,28,66,6.6,0.012,23.637631,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,12 to 28
Glucose,O1P4O6,OCME,M,7/29/19,28,66,7.6,0.008,21.93779011,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,12 to 28
Glucose,O2O4O6,PENME,M,7/29/19,28,81,12.4,0.013,53.75904877,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,12 to 28
Glucose,G4G5O6,PENME,F,7/29/19,28,87,19.1,0.02,49.25129516,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,12 to 28
Glucose,G3G5O6,EHMA,M,7/29/19,28,82,18,0.019,56.87391779,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,12 to 28
Glucose,R3P4R6,DIME,M,7/29/19,28,76,8.9,0.011,38.92805125,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,12 to 28
Glucose,R2G4O6,DIME,F,7/29/19,28,79,10.8,0.011,42.34722891,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,12 to 28
Glucose,P2R4P5,PEAME,M,7/29/19,28,70,7.6,0.007,27.40491385,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,12 to 28
Glucose,O1P2R6,DIME,M,7/29/19,28,69,6.6,0.011,26.18351189,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,12 to 28
Glucose,R3G4R6,PENME,M,7/29/19,28,76,8.8,0.009,32.69538798,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,12 to 28
Glucose,R4O5G6,OCME,F,7/29/19,28,75,10.8,0.013,49.68993914,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,12 to 28
Glucose,G1R4G5,RVMA,F,7/29/19,28,70,8.8,0.012,43.70062099,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,12 to 28
Glucose,P1G4R5,RVMA,F,7/29/19,28,76,11.7,0.013,50.5090088,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,12 to 28
Glucose,P2R3P6,RVMA,F,7/29/19,28,68,9,0.009,33.82213231,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,12 to 28
Glucose,P2O3O4,OCME,F,7/30/19,28,85,15.1,0.013,53.01199539,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,12 to 28
Glucose,O2G3O4,EHMA,F,7/30/19,28,73,9.8,0.013,41.47077036,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,12 to 28
Glucose,R1R3R6,EHMA,F,7/30/19,28,69,6.4,0.005,29.10460316,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,12 to 28
Glucose,P2R4G6,DIME,M,7/30/19,28,75,9.1,0.007,26.75332492,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,12 to 28
Glucose,G1O3G5,PENME,M,7/30/19,28,72,9.4,0.013,41.38410276,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,12 to 28
Glucose,O1P3G5,PENME,M,7/30/19,28,63,5.4,0.005,29.07466801,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,12 to 28
Glucose,G2O3G6,DIME,M,7/30/19,28,73,7.5,0.01,31.3064883,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,12 to 28
Glucose,G1G2P5,RVMA,F,7/30/19,28,73,10.4,0.005,23.27892468,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,12 to 28
Glucose,R2R3R4,OCME,M,7/30/19,28,66,6.4,0.008,28.38260761,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,12 to 28
Glucose,G2O3P6,PENME,M,7/30/19,28,71,7.6,0.01,26.66929008,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,12 to 28
Glucose,G1G3R6,RVMA,M,7/30/19,28,75,10.1,0.014,47.04616241,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,12 to 28
Glucose,G1O2P5,PEAME,M,7/30/19,28,69,6.4,0.007,22.67199639,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,12 to 28
Glucose,R2R3O6,EHMA,M,7/30/19,28,67,7.3,0.008,29.62209071,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,12 to 28
Glucose,R2G5G6,PEAME,M,7/30/19,28,73,8.4,0.009,30.52025873,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,12 to 28
Glucose,G1R2P4,PEAME,F,7/30/19,28,69,7.8,0.006,30.88810662,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,12 to 28
Glucose,O1O3R5,RVMA,F,7/30/19,28,80,13.8,0.011,42.27860057,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,12 to 28
Glucose,O1O2G5,RVMA,M,7/30/19,28,83,13.8,0.016,47.0277367,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,12 to 28
Glucose,R1G3P6,DIME,M,7/31/19,12,79,8.6,0.011,36.59335364,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,28 to 12
Glucose,P3O5G6,PEAME,F,7/31/19,12,72,8.7,0.015,28.10649898,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,R1P2G5,RVMA,M,7/31/19,12,81,13.1,0.02,46.29681259,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,O1G2G3,PENME,M,7/31/19,12,74,9.5,0.012,24.52739144,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,28 to 12
Glucose,P3G5R6,OCME,F,7/31/19,12,76,10.9,0.012,41.30766954,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,G3G5G6,PEAME,M,7/31/19,12,72,7.5,0.013,27.17092555,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,O1R2G3,EHMA,F,7/31/19,12,63,7.5,0.008,26.12804271,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,G1O2P6,PEAME,F,7/31/19,12,75,8.9,0.011,27.40706591,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,G1O4O5,RVMA,M,7/31/19,12,83,14.1,0.017,39.08905485,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,G3G4O5,OCME,M,7/31/19,12,66,7,0.012,30.54136861,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,P1G3O5,DIME,M,7/31/19,12,65,6.8,0.007,22.17045817,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,28 to 12
Glucose,O2O5R6,EHMA,F,7/31/19,12,65,6.4,0.01,22.1682966,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,G1G2R4,OCME,M,7/31/19,12,67,7.1,0.01,20.42313793,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,G1P2O3,PEAME,M,7/31/19,12,69,7.8,0.01,21.23973348,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,P1O3G4,PENME,F,7/31/19,12,75,9.5,0.014,37.04039966,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,28 to 12
Glucose,O2O3G4,DIME,M,7/31/19,12,71,7.4,0.012,26.37426788,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,28 to 12
Glucose,G2P3P4,PEAME,F,7/31/19,12,77,8.9,0.01,24.67806154,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,O2R3O6,EHMA,M,7/31/19,12,80,12.3,0.017,39.32155214,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,G2O4P5,RVMA,M,7/31/19,12,69,7.1,0.012,26.64523145,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,R4R5G6,RVMA,F,7/31/19,12,84,17.3,0.029,62.86867128,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,G1O3R4,DIME,F,8/1/19,12,86,12.9,0.016,51.54531771,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,28 to 12
Glucose,P1R2G3,OCME,F,8/1/19,12,70,6.4,0.01,29.11821087,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,R2G5O6,PENME,F,8/1/19,12,82,10.6,0.016,31.55551834,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,28 to 12
Glucose,O2R5P6,OCME,M,8/1/19,12,59,4,0.008,24.21108201,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,O1O5G6,DIME,F,8/1/19,12,66,5.6,0.01,26.90467254,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,28 to 12
Glucose,O2P4G5,RVMA,M,8/1/19,12,76,11.3,0.023,32.81755679,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,R3G5P6,EHMA,F,8/1/19,12,90,16.7,0.026,66.61081457,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,G3O5G6,PENME,M,8/1/19,12,67,7.5,0.02,29.74666404,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,28 to 12
Glucose,R1P2O4,PENME,F,8/1/19,12,85,16,0.021,50.17820468,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,28 to 12
Glucose,G1O4P5,OCME,F,8/1/19,12,83,11.7,0.019,41.68375607,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,G1O3G6,PENME,M,8/1/19,12,72,8.6,0.012,48.19348694,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,28 to 12
Glucose,R1G4R6,RVMA,F,8/1/19,12,81,12.8,0.018,58.67513908,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,R2O5G6,DIME,F,8/1/19,12,92,17.4,0.029,70.95574228,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,28 to 12
Glucose,O2R5O6,PEAME,M,8/1/19,12,61,6,0.007,22.09043941,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,G1G3G6,DIME,M,8/1/19,12,78,9.6,0.014,38.36444131,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,28 to 12
Glucose,R3P4G5,PENME,F,8/1/19,12,80,12.4,0.016,49.30874449,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,28 to 12
Glucose,G2R3G6,RVMA,F,8/1/19,12,71,8.3,0.012,46.80688425,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,G2O3O6,DIME,M,8/1/19,12,71,7.1,0.008,28.59551062,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,28 to 12
Glucose,O1G5R6,EHMA,M,8/1/19,12,73,11,0.015,40.57768932,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,P4G5G6,EHMA,M,8/1/19,12,82,14,0.023,53.21677017,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,G1G2G4,RVMA,F,8/5/19,12,76,11.5,0.012,35.6828465,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,G1G2P3,PEAME,M,8/5/19,12,70,7.7,0.011,33.04534616,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,O1R5P6,PEAME,F,8/5/19,12,74,7.1,0.013,29.66268739,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,O1P2G5,OCME,M,8/5/19,12,61,5.4,0.007,16.53681446,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,O1R2O5,PENME,F,8/5/19,12,76,10.6,0.013,39.75742691,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,28 to 12
Glucose,P2G4G5,PENME,F,8/5/19,12,72,8.2,0.013,28.42144159,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,28 to 12
Glucose,P1P2R4,EHMA,F,8/5/19,12,71,9.3,0.012,32.45854583,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,G1O2G5,PENME,F,8/5/19,12,68,7.1,0.006,31.0163648,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,28 to 12
Glucose,P1O4G5,PEAME,F,8/5/19,12,76,9.5,0.011,26.45778907,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,P1P2G5,EHMA,M,8/5/19,12,74,9.6,0.01,30.97303026,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,P2O4R6,OCME,M,8/5/19,12,77,9.5,0.019,36.16412066,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,G2G3R6,OCME,F,8/5/19,12,61,5,0.007,18.2269469,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,G3P4G5,RVMA,M,8/5/19,12,82,11,0.014,38.44513251,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,R1R3P5,OCME,M,8/5/19,12,66,4.6,0.01,17.92442861,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,P2R3G6,DIME,M,8/5/19,12,78,10.8,0.013,34.13308452,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,28 to 12
Glucose,G2G3G4,EHMA,F,8/5/19,12,75,10,0.013,34.09906508,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,R1O5O6,EHMA,M,8/5/19,12,62,5.3,0.006,22.82663802,CaM,19.31422,9.07777,RVMA-EHMA,MA,N,33.13356,41.82633,28 to 12
Glucose,G2P3R5,RVMA,M,8/5/19,12,61,7.1,0.008,28.6876804,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,P4G5R6,PEAME,M,8/5/19,12,66,6.3,0.007,17.5651061,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,R1P5O6,PEAME,F,8/6/19,12,74,8.6,0.01,30.78757141,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,G2R5G6,PENME,F,8/6/19,12,72,9.1,0.011,28.75457975,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,28 to 12
Glucose,R1O2P3,RVMA,F,8/6/19,12,67,8.5,0.016,28.68304771,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,O1G4P6,PEAME,F,8/6/19,12,75,9.3,0.015,41.42421164,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,R2G3P4,PENME,M,8/6/19,12,71,8.1,0.01,27.73762556,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,28 to 12
Glucose,G2P5P6,RVMA,F,8/6/19,12,71,9.4,0.011,46.60417171,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,P1P3O6,DIME,M,8/6/19,12,66,7,0.011,27.62527555,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,28 to 12
Glucose,O2G3P5,PEAME,F,8/6/19,12,74,10.3,0.011,36.11022482,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,G1R3O5,RVMA,M,8/6/19,12,70,14.2,0.025,45.13861364,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,G1O2P3,OCME,M,8/6/19,12,59,4,0.008,24.09511684,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,R1P2R6,PEAME,M,8/6/19,12,67,6.2,0.009,23.72223286,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,R1G4R5,OCME,M,8/6/19,12,47,2.4,0.001,13.59929623,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,R2O3P4,OCME,F,8/6/19,12,71,8.3,0.011,26.24245744,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,G1G3P5,DIME,M,8/6/19,12,71,7.7,0.012,60.55050714,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,28 to 12
Glucose,O3P4G6,PEAME,M,8/6/19,12,66,6.7,0.008,33.77440799,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,O2R3G5,OCME,M,8/6/19,12,68,7.2,0.01,38.66502838,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,R2P3G5,RVMA,M,8/6/19,12,74,9.8,0.013,28.21883406,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,R2P4R6,OCME,M,8/6/19,12,64,5.6,0.007,23.91733667,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,O4O5O6,RVMA,F,8/6/19,12,77,9.4,0.015,39.79132139,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,G1G2R6,PEAME,M,8/7/19,12,72,9.7,0.011,29.57631414,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,P2R5O6,PEAME,F,8/7/19,12,75,9.6,0.018,52.4299549,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,P2G3G4,OCME,M,8/7/19,12,64,6.3,0.007,26.77053748,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,G1P3O6,PEAME,M,8/7/19,12,72,8.6,0.01,31.07774284,CaM,15.63283,8.606675,OCME-PEAME,ME,N,13.10594,44.29059,28 to 12
Glucose,P2P3G4,OCME,M,8/7/19,12,64,6.5,0.013,30.3005949,CaM,18.06903,8.606675,OCME-PEAME,ME,N,11.41609,44.421147,28 to 12
Glucose,G1O4R6,PENME,F,8/7/19,12,78,11.2,0.019,39.8676325,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,28 to 12
Glucose,O1R2P6,RVMA,M,8/7/19,12,79,13.1,0.023,61.87901389,CaM,23.49572,11.710242,RVMA-EHMA,MA,N,44.46299,41.674169,28 to 12
Glucose,O3G5G6,DIME,F,8/7/19,12,69,7.2,0.012,20.23863222,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,28 to 12
Glucose,G2R3P6,DIME,M,8/7/19,12,69,6.9,0.007,14.23655191,CaM,16.92318,9.07777,PENME-DIME,ME,N,17.6729,44.165011,28 to 12
Glucose,G3O4R5,PENME,M,8/7/19,12,79,11.5,0.017,49.76995853,CaM,21.35523,8.606675,PENME-DIME,ME,N,27.27436,44.4663861,28 to 12
